model,task,accuracy,stderr,source_branch,n_questions,eval_setting
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_prehistory,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_professional_accounting,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_professional_law,0.6250000000,0.1711632992,erasure,8,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_professional_medicine,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_professional_psychology,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_public_relations,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_security_studies,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_sociology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_us_foreign_policy,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_virology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_hindi_filler_text_world_religions,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_abstract_algebra,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_anatomy,1.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_business_ethics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_clinical_knowledge,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_college_biology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_college_computer_science,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_college_mathematics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_college_medicine,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_computer_security,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_conceptual_physics,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_electrical_engineering,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_elementary_mathematics,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_formal_logic,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_biology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_chemistry,1.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_european_history,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_geography,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_government_and_politics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_macroeconomics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_mathematics,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_physics,0.0000000000,0.0000000000,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_psychology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_statistics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_high_school_world_history,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_human_aging,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_human_sexuality,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_international_law,0.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_jurisprudence,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_marketing,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_medical_genetics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_miscellaneous,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_moral_disputes,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_moral_scenarios,0.2857142857,0.1707469442,erasure,7,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_nutrition,0.5000000000,0.2500000000,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_philosophy,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_prehistory,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_professional_accounting,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_professional_law,0.6250000000,0.1711632992,erasure,8,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_professional_medicine,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_professional_psychology,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_public_relations,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_security_studies,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_sociology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_us_foreign_policy,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_virology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_latin_filler_text_world_religions,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_abstract_algebra,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_anatomy,1.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_business_ethics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_clinical_knowledge,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_college_biology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_college_computer_science,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_college_mathematics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_college_medicine,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_computer_security,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_conceptual_physics,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_electrical_engineering,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_elementary_mathematics,0.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_formal_logic,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_biology,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_chemistry,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_european_history,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_geography,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_government_and_politics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_macroeconomics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_mathematics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_physics,0.2500000000,0.2165063509,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_psychology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_statistics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_high_school_world_history,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_human_aging,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_human_sexuality,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_international_law,0.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_jurisprudence,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_marketing,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_medical_genetics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_miscellaneous,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_moral_disputes,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_moral_scenarios,0.4285714286,0.1870439059,erasure,7,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_nutrition,0.5000000000,0.2500000000,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_philosophy,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_prehistory,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_professional_accounting,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_professional_law,0.5000000000,0.1767766953,erasure,8,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_professional_medicine,0.6000000000,0.2190890230,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_professional_psychology,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_public_relations,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_security_studies,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_sociology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_us_foreign_policy,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_virology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_conversation_world_religions,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_abstract_algebra,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_anatomy,1.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_business_ethics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_clinical_knowledge,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_college_biology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_college_computer_science,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_college_mathematics,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_college_medicine,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_computer_security,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_conceptual_physics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_electrical_engineering,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_elementary_mathematics,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_formal_logic,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_biology,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_chemistry,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_european_history,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_geography,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_government_and_politics,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_macroeconomics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_mathematics,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_physics,0.5000000000,0.2500000000,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_psychology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_statistics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_high_school_world_history,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_human_aging,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_human_sexuality,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_international_law,0.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_jurisprudence,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_marketing,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_medical_genetics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_miscellaneous,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_moral_disputes,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_moral_scenarios,0.1428571429,0.1322600143,erasure,7,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_nutrition,0.5000000000,0.2500000000,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_philosophy,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_prehistory,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_professional_accounting,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_professional_law,0.6250000000,0.1711632992,erasure,8,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_professional_medicine,0.4000000000,0.2190890230,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_professional_psychology,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_public_relations,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_security_studies,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_sociology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_us_foreign_policy,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_virology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_rephrased_poem_world_religions,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_abstract_algebra,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_anatomy,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_business_ethics,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_clinical_knowledge,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_college_biology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_college_computer_science,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_college_mathematics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_college_medicine,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_computer_security,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_conceptual_physics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_electrical_engineering,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_elementary_mathematics,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_technical_terms_removed_1_formal_logic,0.0000000000,0.0000000000,erasure,2,0-shot
